posterId,title,description,somCoordinate,representationsCoordinate,clusterId
po000671,今井呉服洋物店の包装紙　1～3,電話十三番、三〇七番、一三一九番、呉服太物類、諸仕立物類、膝掛毛布類、洋傘ステッキ類、ゴム沓皮靴、洋服附属品、洋酒食料品、化粧品一式、儀式用品、西洋織物類、帽子メリヤス類、角巻ショール類、カバン類一式、旅行用具類、洋物雑貨、婦人小間物、かみかざり一式、はきもの類、洋服調進,870,,62.0
po000672,三越呉服店の包装紙,,1734,,62.0
po000673,白木屋呉服店の包装紙,白木屋呉服店大坂堺筋、東京日本橋白木屋呉服店、東京丸の内白木屋出張所、横浜尾上町白木屋出張所、大坂梅田白木屋出張所、京都堺町白木屋仕入店、電話番号、自四六八〇、至四六八四、振替口座大坂四三一、,1505,,62.0
po000674,白木呉服店の包装紙,白木屋呉服店大坂堺筋、東京日本橋白木屋呉服店、東京丸の内白木屋出張所、横浜尾上町白木屋出張所、大坂梅田白木屋出張所、京都堺町白木屋仕入店、電話番号、自四六八〇、至四六八四、自五三〇〇、至五三〇二、五五九七、四四五三、振替口座大坂四三一、,1849,,62.0
po000675,ハコダテヤの包装紙,和洋菓子折詰、諸国名産、,792,,61.0
po000676,中村呉服店の包装紙,函館末広町、電話一六五二番、営業科目、呉服太物、洋反物、京染取扱、東京向半袖,1265,,62.0
po000677,大山商店の包装紙,雨傘足袋オハキモノ一式、函館市谷地頭町,1346,,61.0
po000678,吉田屋モスリン店の包装紙,神戸市有馬道筋、電話元町一七七一、吉田屋予ル支店、吉田屋予ル本店,1812,,62.0
po000679,早坂洋品店の包装紙,最新流行洋品各種、函館恵比須町、毛布、シャツ、ホワイトシャツ、メリヤス、ショール、角巻,850,,62.0
po000680,児童百貨店トモエヤの包装紙,函館末広町、二十間坂際、電話二五五七番,1426,163.0,61.0
po000681,今井呉服店の包装紙　1～4,函館今井呉服店,1892,,62.0
po000682,今井呉服洋物店の包装紙　1～9,函館市今井呉服洋物店、電話十三番、三〇七番、一三一九番、一三八〇番、,947,,62.0
po000683,今井呉服洋物店の包装紙,函館今井呉服洋物店、電話十三番、三〇七番、一三一九番、一三八〇番,1728,,62.0
po000684,精養軒の包装紙　,函館相生町電話二二九、西洋菓子、食麺麭、ビスケット,1368,,61.0
po000685,岩船呉服店の包装紙,函館區弁天町、電話十五番、十六番、二百八十五番、西陣呉服各種。糸組物各種、関東呉服各種。肩掛類各種、大島紬薩摩縞各種。メリヤス各種、米沢呉服各種。スカーフ、各国産太物各種。スカート、洋織反物各種。マフラ、仕立物各種。ハンカチーフ、綿類各種。トンビ、糸類各種。マント、右の外京染,1028,,62.0
po000686,白木屋呉服店の包装紙　1～2,東京日本橋、白木屋呉服店、ＥＳＴＡＢＬＩＳＨＥＤ、ＩＮ、１６６１、寛文二年創業、電話本局、八一、四、七〇四、四、七一二、八二、四、七〇五、四、七一三、八三、四、七〇六、四、七一四、八四、四、七〇七、四、七一五、四、七〇〇、四、七〇八、四、七一、四、七〇一、四、七〇九、四、七一七、四、七〇二、四、七一〇、四、七一八、四、七〇三、四、七一一、四、七一九、、,1927,158.0,62.0
po000687,岩船呉服店の包装紙,電話十六番、二百八十五番函館区弁天町、西陣呉服各種、糸組物各種、関東呉服各種、肩掛額各種、大島袖薩摩縞各種、弥生ケープ、サンマコート、ミユゼショール、米沢呉服各種。スカーフ、各国産太物各種、スカート、洋織反物各種、マフラ、仕立物各種、ハンケチ、綿類各種、手袋類、糸類各種、風呂敷各種、、、、、,1419,,62.0
po000689,新田貴金属店,注文工料三割引、新築落成御披露ノ為メ、七月壱日拠ヨリ、七月拾五日マデ、貴金属品大売出し、恵比須町亀田屋小路,1354,,62.0
po000693,地図,明治三十七年二月二十日印刷、明治三十七年二月二十三日発行、編集人長岡庄之助、函館区西川町六十番地、発行人細井金兵衛、函館区末広町三十五番地、印刷所、小口石版印刷所、印刷人小口寅次郎,1599,,182.0
po000695,道政の重点,道民生活の安定向上のために、社会福祉を増進する、北国に適した住宅の建設と生活の改善をすすめ、めぐまれない人々を保護し、病気の対策を強め、働く人の職場をふやし、住み良い社会をきずく。、産業の振興につとめる、寒地農業をおしすすめ、森林資源を培い、漁村経済を立て直し、中小企業をもりたて、また、道路・河川をととのえ、電源と未開発資源をひらき、産業の総合的な発展をはかる。、行政の民主化・能率化をすすめる、世論にもとづいて仕事を進め、事務のとり方を一層能率的にたかめ、道民のための道政であるようにつとめる。,1854,,148.0
po000696,学童壁新聞,日本のセメント工業について、セメントの生産より出荷まで、セメントの用途、セメント製品,1065,,174.0
po000697,郵便壁新聞,外国郵便サービスが変りました、伸びゆく郵便友の会、新観光切手、,831,95.0,174.0
po000698,郵便壁新聞,季節の花と咲いた郵便週間、第二回全日本切手展入賞者、新切手続々登場,1238,,174.0
po000699,風雪百年輝く未来　１～２,２世紀にはばたけ、記念事業のあらまし,208,,8.0
po000700,国土緑化推進委員会,主催、国土緑化推進委員会、、後援、農林省・文部省・林野庁、、百年の記念にぼくもこの苗木,1694,200.0,210.0
po000701,教育委員会選挙　１～２,明るい日本を築く教育のために、あなたの村に町に市に教育委員会を！、子供たちの教育はあなた方一人一人の責任です、その選挙日は１０月５日、文部省,1400,,146.0
po000705,矯正保護強調運動,主催・法務庁矯正保護強調運動中央委員会、後援・司法保護協会再犯防止懇話会,1356,,168.0
po000706,教育委員会選挙,１１月１０日、みんなそろって、よい委員よい教育,999,,146.0
po000707,婦人週間,四月十日－十六日,131,17.0,143.0
po000708,フォトニュース　１～２,十和田湖・東北,152,,173.0
po000709,地方税法　１～３,昭和２５年度の事業税、特別所得税,1276,,209.0
po000710,北海道かべ新聞　１～２,たべものの衛生週間、道営競馬、漁村の民主化ではばむものは何か？,2004,,110.0
po000711,壁新聞Ｎｏ５０,たのしいハイキング、北海道広報課発行,860,,95.0
po000712,北海道かべ新聞Ｎｏ２１,４３０万人の協力で水道開発五ヶ年計画の構想,218,,95.0
po000713,かべ新聞Ｎｏ４１,愛犬の登録を４月１日－４月３０日、登録は市町村窓口で、４月１日－６月３０日、予防注射は獣医師に、、動物愛護週間、３月１６日～３月２２日,517,,95.0
po000714,かべ新聞Ｎｏ４０,電力は、、労働金庫は、、ねずみは、、禁煙、、募集、、北海道広報課発行,1122,,95.0
po000715,かべ新聞Ｎｏ４６,赤痢激増、患者昨年の４．４倍、保菌者昨年の１５倍,1277,,95.0
po000716,北海道かべ新聞Ｎｏ２２,火災予防（大火撲滅）運動、自三月二一日、呈三月二七日、国民健康保険はすすんで加入いたしましょう,1926,,95.0
po000718,郵便壁新聞特集号,書留郵便には価格の御申出を！、生れ変った小包料金、小包喪大きくなり重くなり、アベックで行く「小包はがき」、短い期間の私書箱借用、第３種郵便物の認可申請手数料、かけ足で早い「速達小包」、商略には料金受取人払いの郵便を、代金引換５０万円也、、料金後納の担保引下げ、郵便取戻しや名宛変更の電報料は,1517,,174.0
po000719,時事写真ニュース,防衛大学校特集、,2001,,173.0
po000720,科学技術週間,４月１８日は原子力デー、科学技術週間４月１５日～２１日、企画構成、日本原子力産業会議、,1719,,215.0
po000721,電気ものしり教室Ｎｏ１,待望の高速電車が走る…札幌市、、新しい発電所の登場、、、発行所●電気ものしり教室編集部、、札幌市大通東１丁目北海道電力株式会社営業課サービス課内、郵便番号０６０－９１、、電話２５－１１１１,832,,215.0
po000722,函館市の財政　１～３,昭和３８年度一般会計予算類、、市税の内訳、歳入、歳出、歳出予算のあらまし、、昭和３８年度主要事業、、、函館市財政事業説明書、、函館市長、吉谷一次,534,,115.0
po000723,フォトニュース,新装の特急「あさかぜ」、東海道線で列車後部から写す、,378,,173.0
po000724,赤十字フォートニュース　Ｎｏ８６－１,皇后さまから受賞者の胸に、看護婦として世界最高の栄誉ナイチンゲール記章授与式、、,1018,,95.0
po000725,赤十字フォートニュースＮｏ８５,リースン夫人に有功章、愛の図書を贈る、奉仕団が日赤病院へ,938,,95.0
po000726,赤十字フォートニュース　Ｎｏ８５～２,赤十字１００周年記念大パレード、９０の各国旗を掲げて１５００人,1406,,95.0
po000727,赤十字フォートニュース　Ｎｏ８５～１,赤十字関係物故者の慰霊碑、天皇・皇后両陛下をおむかえして、赤十字１００周年記念大会をひらく,441,,95.0
po000728,赤十字フォートニュース　Ｎｏ８６－２,赤十字飛行隊の結成、東京～新島血液輸送の初訓練,1708,,95.0
po000729,交通ニュース,北海道交通安全協会函館方面支部、北海道警察函館方面本部,1924,225.0,175.0
po000730,協賛マーク,”協賛マーク”で学校の設備をよくしましょう、、極東ノート、日水のハム・ソーセージ、味の素ハイ・ミー、ギターペイントマジックインキ、三ツ矢サイダー、ヤマハディスクオルガン、ニッサン石鹸本舗、マ・マーマカロニ株式会社、ミツワ石鹸、ダイヤモンド毛糸、キューピーマヨネーズ、みつびし鉛筆、シンクロテープ、チロリアンチーズ、エイハンの脱脂綿、渡辺製菓,1155,125.0,185.0
po000731,正しい人体寄生虫の知識　１～２,北海道市健康保険組合、,281,41.0,216.0
po000732,フォトニュース,写真、八ヶ岳山嶺、野に山に緑いっぱい,1940,,173.0
po000734,市立保健所　１～２,結核を防ぎましょう、結核患者は２９２万人、結核予防は健康診断から、感染は人から人へ、排菌者（結核菌を出す人）が、６０万人もいる,547,,164.0
po000735,北海道夢の観光コース,毎日新聞北海道発行所、Ａ支笏洞爺ドリームライン、Ｂ大雪グリーンライン、Ｃ阿寒パノラマコース、Ｄ渡島ロマンコース、Ｅオホーツクコーストライン,1753,,114.0
po000737,スポーツ教室の開設,函館市民体育館主催、◎１期〈４月～７月〉、◎２期（９月～１２月）、◎３期〈１月～３月〉、★年間３期開設、、申込み４月・８月・１２月、、★会員登録制、会員証交付、、★指導者配置、、★修了証の授与、、（くらしの中にスポーツを）、○教室からクラブへ○,786,,161.0
po000738,北海道百年記念事業,記念事業、、、記念祝典、９月２日・札幌、、、野幌森林公園の造成、札幌郊外、、、開拓記念館の設置、森林公園内、、、１００年記念塔の建設、森林公園内、、、地方記念施設の設置、１４箇所、、、地方スポーツの大会、全道各地、、、記念植樹の実施、全道各地、北海道大博覧会、６月１４日－８月１８日、、、風雪百年輝く未来,2016,,137.0
po000739,北海道百年記念＝作文・論文の募集,■作文、、■論文、、主催、北海道、北海道教育委員会,846,,178.0
po000741,函館市の財政　１～２,一般会計の概要、、特別会計の概要、、公営企業の概要,220,,115.0
po000743,大蔵省・通貨安定対策本部,終戦を迎えて四年、だがこれからが！,1007,,210.0
